Status,Class,Type,Original Price,Price,Address,Address Lot/Unit,District,List Date,Price Date,Days On Market,City,State,Zip,Picture Count,MLS Number,Contract Date,Closing Date,Hotsheet Date
CANCELED,Condominium,Condo,3900000,3550000,130 Kai Malina Pkwy,SR409,Kaanapali,11/2/2023,5/20/2024,210,Lahaina,HI,96761,25,400151,,,5/30/2024
CANCELED,Condominium,Condo,3900000,3550000,130 Kai Malina Pkwy,SR409,Kaanapali,11/2/2023,5/20/2024,210,Lahaina,HI,96761,25,400151,,,5/30/2024
CANCELED,Condominium,Condo,3900000,3550000,130 Kai Malina Pkwy,SR409,Kaanapali,11/2/2023,5/20/2024,210,Lahaina,HI,96761,25,400151,,,5/30/2024
CANCELED,Condominium,Condo,3900000,3550000,130 Kai Malina Pkwy,SR409,Kaanapali,11/2/2023,5/20/2024,210,Lahaina,HI,96761,25,400151,,,5/30/2024
CANCELED,Condominium,Condo,3900000,3550000,130 Kai Malina Pkwy,SR409,Kaanapali,11/2/2023,5/20/2024,210,Lahaina,HI,96761,25,400151,,,5/30/2024
CANCELED,Condominium,Condo,1118900,1118900,145 N Kihei Rd,PH8,Kihei,12/12/2023,12/12/2023,170,Kihei,HI,96753,23,400516,,,5/30/2024
CANCELED,Residential,Single Family,4500000,3995000,83 Lau Niu Way,#A,Lahaina,2/28/2024,4/29/2024,92,Lahaina,HI,96761,50,401329,,,5/30/2024
CANCELED,Residential,Single Family,4500000,3995000,83 Lau Niu Way,#A,Lahaina,2/28/2024,4/29/2024,92,Lahaina,HI,96761,50,401329,,,5/30/2024
CANCELED,Residential,Single Family,4500000,3995000,83 Lau Niu Way,#A,Lahaina,2/28/2024,4/29/2024,92,Lahaina,HI,96761,50,401329,,,5/30/2024
CANCELED,Condominium,Condo,693000,685000,1450 S Kihei Rd,A201,Kihei,3/8/2024,4/5/2024,83,Kihei,HI,96753,27,401454,,,5/30/2024
CANCELED,Condominium,Condo,693000,685000,1450 S Kihei Rd,A201,Kihei,3/8/2024,4/5/2024,83,Kihei,HI,96753,27,401454,,,5/30/2024
PENDING - CONT. TO SHOW,Condominium,Condo,1499999,1424999,12 S Kihei Rd,F3,Kihei,2/12/2024,4/19/2024,120,Kihei,HI,96753,47,401163,5/30/2024,,5/30/2024
PENDING - CONT. TO SHOW,Condominium,Condo,1499999,1424999,12 S Kihei Rd,F3,Kihei,2/12/2024,4/19/2024,120,Kihei,HI,96753,47,401163,5/30/2024,,5/30/2024
PENDING - CONT. TO SHOW,Condominium,Condo,1499999,1424999,12 S Kihei Rd,F3,Kihei,2/12/2024,4/19/2024,120,Kihei,HI,96753,47,401163,5/30/2024,,5/30/2024
PENDING - CONT. TO SHOW,Residential,Single Family,4995000,4995000,3251 Aina Mahiai Pl,,Kaanapali,2/26/2024,2/26/2024,106,Lahaina,HI,96761,40,401303,5/30/2024,,5/30/2024
PENDING - CONT. TO SHOW,Residential,Single Family,4995000,4995000,3251 Aina Mahiai Pl,,Kaanapali,2/26/2024,2/26/2024,106,Lahaina,HI,96761,40,401303,5/30/2024,,5/30/2024
PENDING - CONT. TO SHOW,Residential,Single Family w/Att Ohana,1785000,1785000,705 Alulike St,,Kihei,4/26/2024,4/26/2024,46,Kihei,HI,96753,37,401968,5/28/2024,,5/30/2024
PENDING - CONT. TO SHOW,Residential,Single Family w/Att Ohana,1785000,1785000,705 Alulike St,,Kihei,4/26/2024,4/26/2024,46,Kihei,HI,96753,37,401968,5/28/2024,,5/30/2024
PENDING - CONT. TO SHOW,Residential,Single Family,1749999,1699999,51 Kanoenoe Loop,19,Haiku,5/2/2024,5/23/2024,40,Haiku,HI,96708,40,402026,5/30/2024,,5/30/2024
PENDING - CONT. TO SHOW,Residential,Single Family,1749999,1699999,51 Kanoenoe Loop,19,Haiku,5/2/2024,5/23/2024,40,Haiku,HI,96708,40,402026,5/30/2024,,5/30/2024
PENDING - CONT. TO SHOW,Residential,Single Family,1749999,1699999,51 Kanoenoe Loop,19,Haiku,5/2/2024,5/23/2024,40,Haiku,HI,96708,40,402026,5/30/2024,,5/30/2024
PENDING - DO NOT SHOW,Residential,Single Family,1515000,1515000,58 Pua Kalaunu Loop,Lot 54,Wailuku,5/30/2024,5/30/2024,12,Wailuku,HI,96793,1,402392,5/30/2024,,5/30/2024
SOLD,Residential,Single Family,949900,1030000,1151 Nakui St,,Makawao/Olinda/Haliimaile,3/18/2024,5/30/2024,73,Makawao,HI,96768,30,401550,4/1/2024,5/30/2024,5/30/2024
SOLD,Residential,Single Family,949900,1030000,1151 Nakui St,,Makawao/Olinda/Haliimaile,3/18/2024,5/30/2024,73,Makawao,HI,96768,30,401550,4/1/2024,5/30/2024,5/30/2024
SOLD,Residential,Single Family,949900,1030000,1151 Nakui St,,Makawao/Olinda/Haliimaile,3/18/2024,5/30/2024,73,Makawao,HI,96768,30,401550,4/1/2024,5/30/2024,5/30/2024
SOLD,Residential,Single Family,949900,1030000,1151 Nakui St,,Makawao/Olinda/Haliimaile,3/18/2024,5/30/2024,73,Makawao,HI,96768,30,401550,4/1/2024,5/30/2024,5/30/2024
SOLD,Residential,Single Family,949900,1030000,1151 Nakui St,,Makawao/Olinda/Haliimaile,3/18/2024,5/30/2024,73,Makawao,HI,96768,30,401550,4/1/2024,5/30/2024,5/30/2024
SOLD,Residential,Single Family,949900,1030000,1151 Nakui St,,Makawao/Olinda/Haliimaile,3/18/2024,5/30/2024,73,Makawao,HI,96768,30,401550,4/1/2024,5/30/2024,5/30/2024
SOLD,Residential,SF w/Det Ohana or Cottage,4995000,4900000,1630 Olinda Rd,,Makawao/Olinda/Haliimaile,3/19/2024,5/30/2024,72,Makawao,HI,96768,50,401578,3/19/2024,5/30/2024,5/30/2024
SOLD,Residential,SF w/Det Ohana or Cottage,4995000,4900000,1630 Olinda Rd,,Makawao/Olinda/Haliimaile,3/19/2024,5/30/2024,72,Makawao,HI,96768,50,401578,3/19/2024,5/30/2024,5/30/2024
SOLD,Residential,SF w/Det Ohana or Cottage,4995000,4900000,1630 Olinda Rd,,Makawao/Olinda/Haliimaile,3/19/2024,5/30/2024,72,Makawao,HI,96768,50,401578,3/19/2024,5/30/2024,5/30/2024
SOLD,Residential,Single Family,38500000,38500000,47 Malukai Ln,,Wailea/Makena,4/13/2024,5/30/2024,47,Kihei,HI,96753,3,402394,4/13/2024,5/30/2024,5/30/2024
SOLD,Condominium,Condo,259000,240000,111 KAHULUI BEACH Rd,B313,Kahului,4/16/2024,5/30/2024,44,Kahului,HI,96732,41,401854,4/20/2024,5/30/2024,5/30/2024
SOLD,Condominium,Condo,259000,240000,111 KAHULUI BEACH Rd,B313,Kahului,4/16/2024,5/30/2024,44,Kahului,HI,96732,41,401854,4/20/2024,5/30/2024,5/30/2024
SOLD,Condominium,Condo,259000,240000,111 KAHULUI BEACH Rd,B313,Kahului,4/16/2024,5/30/2024,44,Kahului,HI,96732,41,401854,4/20/2024,5/30/2024,5/30/2024
SOLD,Condominium,Condo,259000,240000,111 KAHULUI BEACH Rd,B313,Kahului,4/16/2024,5/30/2024,44,Kahului,HI,96732,41,401854,4/20/2024,5/30/2024,5/30/2024
SOLD,Condominium,Condo,259000,240000,111 KAHULUI BEACH Rd,B313,Kahului,4/16/2024,5/30/2024,44,Kahului,HI,96732,41,401854,4/20/2024,5/30/2024,5/30/2024
SOLD,Condominium,Condo,832000,824000,23 Kaloaloa Way,6A,Wailuku,4/18/2024,5/30/2024,41,Wailuku,HI,96793,50,401886,4/21/2024,5/29/2024,5/30/2024
SOLD,Condominium,Condo,832000,824000,23 Kaloaloa Way,6A,Wailuku,4/18/2024,5/30/2024,41,Wailuku,HI,96793,50,401886,4/21/2024,5/29/2024,5/30/2024
SOLD,Condominium,Condo,832000,824000,23 Kaloaloa Way,6A,Wailuku,4/18/2024,5/30/2024,41,Wailuku,HI,96793,50,401886,4/21/2024,5/29/2024,5/30/2024
SOLD,Condominium,Condo,6495000,5800000,1 Bay DR,2604,Kapalua,5/7/2024,5/30/2024,23,Lahaina,HI,96761,50,402095,5/10/2024,5/30/2024,5/30/2024
SOLD,Condominium,Condo,6495000,5800000,1 Bay DR,2604,Kapalua,5/7/2024,5/30/2024,23,Lahaina,HI,96761,50,402095,5/10/2024,5/30/2024,5/30/2024
SOLD,Condominium,Condo,6495000,5800000,1 Bay DR,2604,Kapalua,5/7/2024,5/30/2024,23,Lahaina,HI,96761,50,402095,5/10/2024,5/30/2024,5/30/2024
SOLD,Vacant Land,Vacant Land,750000,750000,36 Ka'alele Pl,,Kula/Ulupalakua/Kanaio,5/28/2024,5/28/2024,1,Kula,HI,96790,6,402356,5/28/2024,5/29/2024,5/30/2024
SOLD,Vacant Land,Vacant Land,750000,750000,36 Ka'alele Pl,,Kula/Ulupalakua/Kanaio,5/28/2024,5/28/2024,1,Kula,HI,96790,6,402356,5/28/2024,5/29/2024,5/30/2024
SOLD,Vacant Land,Vacant Land,750000,750000,36 Ka'alele Pl,,Kula/Ulupalakua/Kanaio,5/28/2024,5/28/2024,1,Kula,HI,96790,6,402356,5/28/2024,5/29/2024,5/30/2024
SOLD,Residential,Single Family,1419450,1419450,135 Pua Kalaunu Loop,Lot 25,Wailuku,5/30/2024,5/30/2024,0,Wailuku,HI,96793,2,402391,5/30/2024,5/30/2024,5/30/2024
TEMP OFF MARKET,Residential,Single Family,920000,880000,21 S Papa Ave,,Kahului,5/16/2024,5/29/2024,14,Kahului,HI,96732,16,402220,,,5/30/2024
TEMP OFF MARKET,Residential,Single Family,920000,880000,21 S Papa Ave,,Kahului,5/16/2024,5/29/2024,14,Kahului,HI,96732,16,402220,,,5/30/2024
ACTIVE,Condominium,Condo,1150000,850000,2777 S Kihei Rd,C102,Kihei,9/28/2023,5/31/2024,208,Kihei,HI,96753,49,399886,,,5/31/2024
ACTIVE,Condominium,Condo,1150000,850000,2777 S Kihei Rd,C102,Kihei,9/28/2023,5/31/2024,208,Kihei,HI,96753,49,399886,,,5/31/2024
ACTIVE,Condominium,Condo,1150000,850000,2777 S Kihei Rd,C102,Kihei,9/28/2023,5/31/2024,208,Kihei,HI,96753,49,399886,,,5/31/2024
ACTIVE,Condominium,Condo,1150000,850000,2777 S Kihei Rd,C102,Kihei,9/28/2023,5/31/2024,208,Kihei,HI,96753,49,399886,,,5/31/2024
ACTIVE,Condominium,Condo,1150000,850000,2777 S Kihei Rd,C102,Kihei,9/28/2023,5/31/2024,208,Kihei,HI,96753,49,399886,,,5/31/2024
ACTIVE,Condominium,Condo,1150000,850000,2777 S Kihei Rd,C102,Kihei,9/28/2023,5/31/2024,208,Kihei,HI,96753,49,399886,,,5/31/2024
ACTIVE,Condominium,Condo,1100000,995000,4909 Lower Honoapiilani Rd,D7,Napili/Kahana/Honokowai,12/12/2023,5/31/2024,182,Lahaina,HI,96761,30,400521,,,5/31/2024
ACTIVE,Condominium,Condo,1100000,995000,4909 Lower Honoapiilani Rd,D7,Napili/Kahana/Honokowai,12/12/2023,5/31/2024,182,Lahaina,HI,96761,30,400521,,,5/31/2024
ACTIVE,Condominium,Condo,2295000,1890000,10 WAILEA EKOLU Pl,1207,Wailea/Makena,1/15/2024,5/31/2024,148,Kihei,HI,96753,47,400878,,,5/31/2024
ACTIVE,Condominium,Condo,2295000,1890000,10 WAILEA EKOLU Pl,1207,Wailea/Makena,1/15/2024,5/31/2024,148,Kihei,HI,96753,47,400878,,,5/31/2024
ACTIVE,Condominium,Condo,2295000,1890000,10 WAILEA EKOLU Pl,1207,Wailea/Makena,1/15/2024,5/31/2024,148,Kihei,HI,96753,47,400878,,,5/31/2024
ACTIVE,Condominium,Condo,2295000,1890000,10 WAILEA EKOLU Pl,1207,Wailea/Makena,1/15/2024,5/31/2024,148,Kihei,HI,96753,47,400878,,,5/31/2024
ACTIVE,Condominium,Condo,2295000,1890000,10 WAILEA EKOLU Pl,1207,Wailea/Makena,1/15/2024,5/31/2024,148,Kihei,HI,96753,47,400878,,,5/31/2024
ACTIVE,Condominium,Condo,2295000,1890000,10 WAILEA EKOLU Pl,1207,Wailea/Makena,1/15/2024,5/31/2024,148,Kihei,HI,96753,47,400878,,,5/31/2024
ACTIVE,Condominium,Condo,1550000,1390000,2481 Kaanapali Pkwy,913,Kaanapali,3/31/2024,5/31/2024,72,Lahaina,HI,96761,35,401685,,,5/31/2024
ACTIVE,Condominium,Condo,1550000,1390000,2481 Kaanapali Pkwy,913,Kaanapali,3/31/2024,5/31/2024,72,Lahaina,HI,96761,35,401685,,,5/31/2024
ACTIVE,Condominium,Condo,1550000,1390000,2481 Kaanapali Pkwy,913,Kaanapali,3/31/2024,5/31/2024,72,Lahaina,HI,96761,35,401685,,,5/31/2024
ACTIVE,Condominium,Condo,1550000,1390000,2481 Kaanapali Pkwy,913,Kaanapali,3/31/2024,5/31/2024,72,Lahaina,HI,96761,35,401685,,,5/31/2024
ACTIVE,Residential,Single Family,2199000,2099999,272 Huahua St,,Kula/Ulupalakua/Kanaio,5/18/2024,5/31/2024,24,Kula,HI,96790,48,402241,,,5/31/2024
ACTIVE,Residential,Single Family,2199000,2099999,272 Huahua St,,Kula/Ulupalakua/Kanaio,5/18/2024,5/31/2024,24,Kula,HI,96790,48,402241,,,5/31/2024
ACTIVE,Residential,SF w/Det Ohana or Cottage,7500000,6600000,511 Anekona St,,Wailuku,5/22/2024,5/31/2024,20,Wailuku,HI,96793,50,402291,,,5/31/2024
ACTIVE,Residential,SF w/Det Ohana or Cottage,7500000,6600000,511 Anekona St,,Wailuku,5/22/2024,5/31/2024,20,Wailuku,HI,96793,50,402291,,,5/31/2024
ACTIVE,Residential,SF w/Det Ohana or Cottage,7500000,6600000,511 Anekona St,,Wailuku,5/22/2024,5/31/2024,20,Wailuku,HI,96793,50,402291,,,5/31/2024
ACTIVE,Condominium,Condo,575000,549000,140 Uwapo Rd,4-202,Kihei,5/24/2024,5/31/2024,18,Kihei,HI,96753,14,402322,,,5/31/2024
ACTIVE,Condominium,Condo,575000,549000,140 Uwapo Rd,4-202,Kihei,5/24/2024,5/31/2024,18,Kihei,HI,96753,14,402322,,,5/31/2024
ACTIVE,Residential,SF w/Det Ohana or Cottage,3500000,3500000,154 Cooke Rd,,Kula/Ulupalakua/Kanaio,5/27/2024,5/28/2024,15,Kula,HI,96790,36,402348,,,5/31/2024
ACTIVE,Residential,SF w/Det Ohana or Cottage,3500000,3500000,154 Cooke Rd,,Kula/Ulupalakua/Kanaio,5/27/2024,5/28/2024,15,Kula,HI,96790,36,402348,,,5/31/2024
ACTIVE,Condominium,Condo,915000,915000,45 Kanani Rd,310,Kihei,5/30/2024,5/31/2024,12,Kihei,HI,96753,32,402408,,,5/31/2024
ACTIVE,Condominium,Condo,935000,935000,2695 S Kihei Rd,4110,Kihei,5/30/2024,5/31/2024,12,Kihei,HI,96753,50,402405,,,5/31/2024
ACTIVE,Condominium,Condo,98000,98000,1300 Kam V Hwy,112A,Molokai,5/31/2024,5/31/2024,11,Kaunakakai,HI,96748,23,402406,,,5/31/2024
ACTIVE,Residential,SF w/Det Ohana or Cottage,1330000,1330000,98 Mahola St,,Makawao/Olinda/Haliimaile,5/31/2024,5/31/2024,11,Makawao,HI,96768,45,402400,,,5/31/2024
ACTIVE,Residential,Single Family,1864000,1864000,2866 Ohina St,,Kihei,5/31/2024,5/31/2024,11,Kihei,HI,96753,32,402411,,,5/31/2024
ACTIVE,Condominium,Condo,1250000,1250000,110 KAANAPALI SHORES Pl,418,Kaanapali,5/31/2024,5/31/2024,11,Lahaina,HI,96761,38,402415,,,5/31/2024
ACTIVE,Residential,Single Family,699000,699000,2224 Mokuhau Rd,,Wailuku,5/31/2024,5/31/2024,11,Wailuku,HI,96793,20,402418,,,5/31/2024
ACTIVE,Condominium,Condo,435000,435000,30 Hauoli St,304,Maalaea,5/31/2024,5/31/2024,11,Wailuku,HI,96793,36,402402,,,5/31/2024
ACTIVE,Condominium,Condo,850000,850000,49 W LIPOA St,218,Kihei,5/31/2024,5/31/2024,11,Kihei,HI,96753,34,402412,,,5/31/2024
ACTIVE,Residential,Single Family,835000,835000,534 Fraser Ave,,Lanai,5/31/2024,5/31/2024,11,Lanai City,HI,96763,23,402401,,,5/31/2024
ACTIVE,Vacant Land,Vacant Land,1900000,1900000,0 Haniu St,2-A and 2-C,Lahaina,5/31/2024,5/31/2024,11,Lahaina,HI,96761,13,402417,,,5/31/2024
ACTIVE,Condominium,Condo,1199000,1199000,68 Awela Cir,2701,Wailuku,5/31/2024,5/31/2024,11,Wailuku,HI,96793,37,402407,,,5/31/2024
ACTIVE,Residential,Single Family,16900000,16900000,454 Wailau Pl,,Lahaina,5/31/2024,5/31/2024,11,Lahaina,HI,96761,50,402419,,,5/31/2024
ACTIVE,Condominium,Condo,699000,699000,140 UWAPO Rd,55-106,Kihei,5/31/2024,5/31/2024,11,Kihei,HI,96753,38,402416,,,5/31/2024
ACTIVE,Fraction-Partial-Interval,Time Interval,4000,4000,3543 Lower Honoapiilani Rd,B-309 11B,Napili/Kahana/Honokowai,5/31/2024,5/31/2024,11,Lahaina,HI,96761,13,402413,,,5/31/2024
ACTIVE,Condominium,Condo,1100000,1100000,2575 S Kihei Rd,H-310,Kihei,5/31/2024,5/31/2024,11,Kihei,HI,96753,14,402410,,,5/31/2024
ACTIVE,Fraction-Partial-Interval,Time Interval,17000,17000,3543 Lower Honoapiilani Rd,F206,Napili/Kahana/Honokowai,5/31/2024,5/31/2024,11,Lahaina,HI,96761,21,402414,,,5/31/2024
ACTIVE,Condominium,Condo,1250000,1250000,110 KAANAPALI SHORES Pl,418,Kaanapali,5/31/2024,5/31/2024,11,Lahaina,HI,96761,38,402415,,,5/31/2024
CANCELED,Condominium,Condo,1495000,1459000,1367 S Kihei Rd,3-109,Kihei,7/10/2023,4/3/2024,326,Kihei,HI,96753,2,399338,,,5/31/2024
CANCELED,Condominium,Condo,1495000,1459000,1367 S Kihei Rd,3-109,Kihei,7/10/2023,4/3/2024,326,Kihei,HI,96753,2,399338,,,5/31/2024
CANCELED,Condominium,Condo,1495000,1459000,1367 S Kihei Rd,3-109,Kihei,7/10/2023,4/3/2024,326,Kihei,HI,96753,2,399338,,,5/31/2024
CANCELED,Condominium,Condo,1495000,1459000,1367 S Kihei Rd,3-109,Kihei,7/10/2023,4/3/2024,326,Kihei,HI,96753,2,399338,,,5/31/2024
CANCELED,Condominium,Condo,1415000,1199000,940 S Kihei Rd,B309,Kihei,12/1/2023,5/3/2024,182,Kihei,HI,96753,39,400405,,,5/31/2024
CANCELED,Condominium,Condo,1415000,1199000,940 S Kihei Rd,B309,Kihei,12/1/2023,5/3/2024,182,Kihei,HI,96753,39,400405,,,5/31/2024
CANCELED,Condominium,Condo,1415000,1199000,940 S Kihei Rd,B309,Kihei,12/1/2023,5/3/2024,182,Kihei,HI,96753,39,400405,,,5/31/2024
CANCELED,Condominium,Condo,1415000,1199000,940 S Kihei Rd,B309,Kihei,12/1/2023,5/3/2024,182,Kihei,HI,96753,39,400405,,,5/31/2024
CANCELED,Condominium,Condo,1415000,1199000,940 S Kihei Rd,B309,Kihei,12/1/2023,5/3/2024,182,Kihei,HI,96753,39,400405,,,5/31/2024
CANCELED,Condominium,Condo,1415000,1199000,940 S Kihei Rd,B309,Kihei,12/1/2023,5/3/2024,182,Kihei,HI,96753,39,400405,,,5/31/2024
CANCELED,Condominium,Condo,775000,775000,61 N Kihei Rd,20,Kihei,1/5/2024,1/5/2024,147,Kihei,HI,96753,26,400769,,,5/31/2024
CANCELED,Vacant Land,Vacant Land,1499990,1499990,1360 Front St,,Lahaina,1/29/2024,1/29/2024,123,Lahaina,HI,96761,4,401007,,,5/31/2024
CANCELED,Vacant Land,Vacant Land,1499990,1499990,1360 Front St,,Lahaina,1/29/2024,1/29/2024,123,Lahaina,HI,96761,4,401007,,,5/31/2024
CANCELED,Commercial,Commercial-Lease Unit,2158,2258,1885 Main St,103,Wailuku,2/8/2024,2/22/2024,113,Wailuku,HI,96732,3,401136,,,5/31/2024
CANCELED,Commercial,Commercial-Lease Unit,2158,2258,1885 Main St,103,Wailuku,2/8/2024,2/22/2024,113,Wailuku,HI,96732,3,401136,,,5/31/2024
CANCELED,Condominium,Condo,265000,255000,111 KAHULUI BEACH Rd,B213,Kahului,3/11/2024,4/15/2024,81,Kahului,HI,96732,11,401468,,,5/31/2024
CANCELED,Condominium,Condo,265000,255000,111 KAHULUI BEACH Rd,B213,Kahului,3/11/2024,4/15/2024,81,Kahului,HI,96732,11,401468,,,5/31/2024
CANCELED,Condominium,Condo,265000,255000,111 KAHULUI BEACH Rd,B213,Kahului,3/11/2024,4/15/2024,81,Kahului,HI,96732,11,401468,,,5/31/2024
EXPIRED,Condominium,Condo,1525000,1398000,155 WAILEA IKE Pl,168,Wailea/Makena,12/5/2023,5/9/2024,178,Kihei,HI,96753,35,400445,,,5/31/2024
EXPIRED,Condominium,Condo,1525000,1398000,155 WAILEA IKE Pl,168,Wailea/Makena,12/5/2023,5/9/2024,178,Kihei,HI,96753,35,400445,,,5/31/2024
EXPIRED,Condominium,Condo,1525000,1398000,155 WAILEA IKE Pl,168,Wailea/Makena,12/5/2023,5/9/2024,178,Kihei,HI,96753,35,400445,,,5/31/2024
EXPIRED,Condominium,Condo,1525000,1428000,3200 WAILEA ALANUI Dr,902,Wailea/Makena,12/14/2023,5/9/2024,169,Kihei,HI,96753,39,400544,,,5/31/2024
EXPIRED,Condominium,Condo,1525000,1428000,3200 WAILEA ALANUI Dr,902,Wailea/Makena,12/14/2023,5/9/2024,169,Kihei,HI,96753,39,400544,,,5/31/2024
EXPIRED,Condominium,Condo,1989000,1989000,10 WAILEA EKOLU Pl,304,Wailea/Makena,12/21/2023,12/21/2023,162,Kihei,HI,96753,37,400630,,,5/31/2024
EXPIRED,Condominium,Condo,1498000,1418000,3200 WAILEA ALANUI Dr,901,Wailea/Makena,12/22/2023,5/9/2024,161,Kihei,HI,96753,42,400638,,,5/31/2024
EXPIRED,Condominium,Condo,1498000,1418000,3200 WAILEA ALANUI Dr,901,Wailea/Makena,12/22/2023,5/9/2024,161,Kihei,HI,96753,42,400638,,,5/31/2024
PENDING - CONT. TO SHOW,Vacant Land,Vacant Land,239000,215000,179 Pa Loa Loop,,Molokai,8/31/2023,1/24/2024,285,Maunaloa,HI,96770,4,399658,5/31/2024,,5/31/2024
PENDING - CONT. TO SHOW,Vacant Land,Vacant Land,239000,215000,179 Pa Loa Loop,,Molokai,8/31/2023,1/24/2024,285,Maunaloa,HI,96770,4,399658,5/31/2024,,5/31/2024
PENDING - CONT. TO SHOW,Vacant Land,Vacant Land,239000,215000,179 Pa Loa Loop,,Molokai,8/31/2023,1/24/2024,285,Maunaloa,HI,96770,4,399658,5/31/2024,,5/31/2024
PENDING - CONT. TO SHOW,Condominium,Condo,999999,774900,2777 S Kihei Rd,L107,Kihei,10/21/2023,5/24/2024,234,Kihei,HI,96753,50,400059,5/30/2024,,5/31/2024
PENDING - CONT. TO SHOW,Condominium,Condo,999999,774900,2777 S Kihei Rd,L107,Kihei,10/21/2023,5/24/2024,234,Kihei,HI,96753,50,400059,5/30/2024,,5/31/2024
PENDING - CONT. TO SHOW,Condominium,Condo,999999,774900,2777 S Kihei Rd,L107,Kihei,10/21/2023,5/24/2024,234,Kihei,HI,96753,50,400059,5/30/2024,,5/31/2024
PENDING - CONT. TO SHOW,Condominium,Condo,999999,774900,2777 S Kihei Rd,L107,Kihei,10/21/2023,5/24/2024,234,Kihei,HI,96753,50,400059,5/30/2024,,5/31/2024
PENDING - CONT. TO SHOW,Condominium,Condo,999999,774900,2777 S Kihei Rd,L107,Kihei,10/21/2023,5/24/2024,234,Kihei,HI,96753,50,400059,5/30/2024,,5/31/2024
PENDING - CONT. TO SHOW,Condominium,Condo,999999,774900,2777 S Kihei Rd,L107,Kihei,10/21/2023,5/24/2024,234,Kihei,HI,96753,50,400059,5/30/2024,,5/31/2024
PENDING - CONT. TO SHOW,Condominium,Condo,879000,879000,250 Hauoli St,404,Maalaea,3/21/2024,3/21/2024,82,Wailuku,HI,96793,41,401593,5/31/2024,,5/31/2024
PENDING - CONT. TO SHOW,Condominium,Condo,879000,879000,250 Hauoli St,404,Maalaea,3/21/2024,3/21/2024,82,Wailuku,HI,96793,41,401593,5/31/2024,,5/31/2024
PENDING - CONT. TO SHOW,Residential,Single Family,1995000,1995000,3969 Lepo St,,Haiku,5/23/2024,5/23/2024,19,Haiku,HI,96708,48,402298,5/30/2024,,5/31/2024
PENDING - CONT. TO SHOW,Residential,Single Family,1995000,1995000,3969 Lepo St,,Haiku,5/23/2024,5/23/2024,19,Haiku,HI,96708,48,402298,5/30/2024,,5/31/2024
PENDING - CONT. TO SHOW,Condominium,Condo,599000,599000,115 HOOWAIWAI Loop,602,Wailuku,5/28/2024,5/28/2024,14,Wailuku,HI,96793,50,402355,5/31/2024,,5/31/2024
PENDING - CONT. TO SHOW,Condominium,Condo,599000,599000,115 HOOWAIWAI Loop,602,Wailuku,5/28/2024,5/28/2024,14,Wailuku,HI,96793,50,402355,5/31/2024,,5/31/2024
PENDING - DO NOT SHOW,Fraction-Partial-Interval,Time Interval,27500,25000,2481 Kaanapali Pkwy,461P,Kaanapali,11/7/2023,2/1/2024,217,Lahaina,HI,96761,20,400183,5/31/2024,,5/31/2024
PENDING - DO NOT SHOW,Fraction-Partial-Interval,Time Interval,27500,25000,2481 Kaanapali Pkwy,461P,Kaanapali,11/7/2023,2/1/2024,217,Lahaina,HI,96761,20,400183,5/31/2024,,5/31/2024
PENDING - DO NOT SHOW,Fraction-Partial-Interval,Time Interval,27500,25000,2481 Kaanapali Pkwy,461P,Kaanapali,11/7/2023,2/1/2024,217,Lahaina,HI,96761,20,400183,5/31/2024,,5/31/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1950000,1640000,951 Kokomo Rd,,Haiku,9/9/2023,5/31/2024,265,Haiku,HI,96708,50,399737,5/4/2024,5/31/2024,5/31/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1950000,1640000,951 Kokomo Rd,,Haiku,9/9/2023,5/31/2024,265,Haiku,HI,96708,50,399737,5/4/2024,5/31/2024,5/31/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1950000,1640000,951 Kokomo Rd,,Haiku,9/9/2023,5/31/2024,265,Haiku,HI,96708,50,399737,5/4/2024,5/31/2024,5/31/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1950000,1640000,951 Kokomo Rd,,Haiku,9/9/2023,5/31/2024,265,Haiku,HI,96708,50,399737,5/4/2024,5/31/2024,5/31/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1950000,1640000,951 Kokomo Rd,,Haiku,9/9/2023,5/31/2024,265,Haiku,HI,96708,50,399737,5/4/2024,5/31/2024,5/31/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1950000,1640000,951 Kokomo Rd,,Haiku,9/9/2023,5/31/2024,265,Haiku,HI,96708,50,399737,5/4/2024,5/31/2024,5/31/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1950000,1640000,951 Kokomo Rd,,Haiku,9/9/2023,5/31/2024,265,Haiku,HI,96708,50,399737,5/4/2024,5/31/2024,5/31/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1950000,1640000,951 Kokomo Rd,,Haiku,9/9/2023,5/31/2024,265,Haiku,HI,96708,50,399737,5/4/2024,5/31/2024,5/31/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1950000,1640000,951 Kokomo Rd,,Haiku,9/9/2023,5/31/2024,265,Haiku,HI,96708,50,399737,5/4/2024,5/31/2024,5/31/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1950000,1640000,951 Kokomo Rd,,Haiku,9/9/2023,5/31/2024,265,Haiku,HI,96708,50,399737,5/4/2024,5/31/2024,5/31/2024
